isin,symbol
GB0008579384,False
GB0008631391,RSAB.L
GB0008659202,GB0008659202.SG
GB0008667304,BAR.L
GB0008706128,LLOY.L
GB0008710799,ATR.L
GB0008711763,TTG.L
GB0008754466,BD15.L
GB0008769993,MAVT.L
GB0008774316,False
GB0008775057,False
GB0008782301,TW.L
GB0008794710,TEP.L
GB0008808825,GHT.L
GB0008854563,TYM.L
GB0008883927,TRI.L
GB0008910779,THW.AQ
GB0008930405,False
GB0008941402,TON.L
GB0009035741,TRD.L
GB0009039941,RCH.L
GB0009064097,TRY.L
GB0009065060,HSL.L
GB0009065284,False
GB0009067447,MTC.L
GB0009123323,ULE.L
GB0009186429,FIF.L
GB0009188797,AVG.L
GB0009223206,SN.L
GB0009252882,GSK.L
GB0009260091,False
GB0009286963,VP.L
GB0009292243,VCT.L
GB0009296665,False
GB0009390070,VLX.L
GB0009465807,WEIR.L
GB0009580571,HHI.L
GB0009589168,SYM.L
GB0009613901,False
GB0009619817,SVE.L
GB0009619924,IQE.L
GB0009628438,SGI.L
GB0009633180,DPH.L
GB0009638130,GRA.L
GB0009692319,WIL.L
GB0009697037,BAB.L
GB0009743658,False
GB0009744284,False
GB0009747410,False
GB0009761346,False
GB0009772459,False
GB0009842898,WSP.L
GB0009887422,SYNT.L
GB0009895292,AZN.L
GB0009896605,ZTF.L
GB0022569080,DOX
GB0030026057,NFC.L
GB0030028103,BMD.L
GB0030164023,DIS.L
GB0030181522,TRB.L
GB0030199953,False
GB0030232317,PAGE.L
GB0030312788,OMG.L
GB0030329360,WIN.L
GB0030426455,IRON.L
GB0030474687,False
GB0030494081,False
GB0030508757,FA.L
GB0030517261,MNKS.L
GB0030517931,False
GB0030544687,False
GB0030591514,TPG.L
GB0030639925,CCPC.L
GB0030738271,BPET.L
GB0030913577,BT-A.L
GB0030927254,ASC.L
GB0030961691,BRIG.L
GB0031030819,APH.L
GB0031152027,NTN.L
GB0031153769,MIG3.L
GB0031215220,CCL.L
GB0031232498,IEM.L
GB0031256109,HYG.L
GB0031274896,MKS.L
GB0031348658,BARC.L
GB0031410581,IGE.L
GB0031420390,False
GB0031429219,LWDB.L
GB0031477770,FDP.L
GB0031544546,POG.L
GB0031638363,ITRK.L
GB0031743007,BRBY.L
GB0031775819,ENW.L
GB0031852162,JLP.L
GB0031977944,LTI.L
GB0032036807,EAH.L
GB0032089863,NXT.L
GB0032164732,JRS.L
GB0032273343,BEMO.L
GB0032302688,VLE.L
GB0032350695,ANCR.L
GB0032393406,False
GB0032398678,JDG.L
GB0032706284,CDGP.AQ
GB0032800699,False
GB0032858150,False
GB0033057794,DIA.L
GB0033113456,PHSC.L
GB0033147751,BMY.L
GB0033163287,BEM.L
GB0033195214,KGF.L
GB0033278473,FUM.L
GB0033354423,False
GB0033359141,GB0033359141.SG
GB0033360586,RUA.L
GB0033537902,PMGR.L
GB0033572867,RGD.L
GB0033600353,GOOD.L
GB0033698720,CIC.L
GB0033711010,IMM.L
GB0033855445,False
GB0033862573,EPG.L
GB0033875286,SLI.L
GB0033877555,BWAP.AQ
GB0033881904,IME.L
GB0033986497,ITV.L
GB0034080217,JPEI.L
GB0034158948,False
GB0034202076,OOA.L
GB0034212331,WYN.L
GB0034291418,CAU.L
GB0034330679,AGL.L
GB0034365949,MIGO.L
GB0040304569,False
GB0059337583,DEMG.L
GB0061284906,ZIM.AX
GB00B00FPT80,CSN.L
GB00B00K4418,GB00B00K4418.SG
GB00B00KV284,GCM.L
GB00B00L7P67,False
GB00B00P6061,KBT.L
GB00B012BV22,MSLH.L
GB00B012T521,BREI.L
GB00B012TP20,HFD.L
GB00B012XW74,False
GB00B0130H42,ITM.L
GB00B013SN63,GB00B013SN63.SG
GB00B018CS46,RICA.L
GB00B019KW72,SBRY.L
GB00B01CZ652,HRN.L
GB00B01DS929,False
GB00B01F7T14,SAA.L
GB00B01FLG62,False
GB00B01HM147,SREI.L
GB00B01JC540,PHC.L
GB00B01QGH57,BOIL.L
GB00B01QGK86,NCC.L
GB00B01RDH75,BRGE.L
GB00B01RQV23,MBT.L
GB00B01WL239,MIX.L
GB00B01XPW41,RUR.L
GB00B01YXQ71,FEN.L
GB00B0218289,False
GB00B021F836,WINE.L
GB00B02J6398,ADM.L
GB00B02JJN05,False
GB00B02LCQ05,GB00B02LCQ05.SG
GB00B02QND93,PAY.L
GB00B02SSZ25,BLU.L
GB00B02WHS05,HHV.L
GB00B0305S97,BEG.L
GB00B030GD19,False
GB00B033F229,CNA.L
GB00B0358N07,EMR.L
GB00B0381Z20,SNG.L
GB00B0394F60,MTL.L
GB00B03CJS30,EOG.L
GB00B03HDJ73,ESKN.L
GB00B03HK741,UKR.L
GB00B040L800,STAF.L
GB00B043QW84,MAV4.L
GB00B046YG73,MAI.L
GB00B04NP100,LTHM.L
GB00B04PYL99,BLVN.L
GB00B04V1276,GRI.L
GB00B04XB679,MLVN.L
GB00B0519R74,False
GB00B058DS79,SAL.L
GB00B05J4D26,False
GB00B05M6465,NUM.L
GB00B064NT52,MDZ.L
GB00B067N833,BRK.L
GB00B06CZD75,DRUM.L
GB00B06GNN57,BLTG.L
GB00B06JWZ91,NCA.L
GB00B06KBB18,ALBA.L
GB00B06QFB75,IGG.L
GB00B0712W15,False
GB00B0744359,ESNT.L
GB00B0744B38,BNZL.L
GB00B075Z681,SRES.L
GB00B07RVT99,TSTL.L
GB00B07YBS95,FTF.L
GB00B082RF11,RTO.L
GB00B085SD50,AAU.L
GB00B08F4599,BOR.L
GB00B08X3H85,False
GB00B0923P27,PXS.L
GB00B0999995,GB00B0999995.SG
GB00B09G2351,EME.L
GB00B09G3N23,STS.L
GB00B09WLX62,CLON.L
GB00B0BDCB21,SEC.L
GB00B0BRN552,BGO.L
GB00B0C18177,AAZ.L
GB00B0C5RG72,CKT.L
GB00B0CGR828,SHG.L
GB00B0CL3P62,LEND.L
GB00B0CM0C50,IDEA.L
GB00B0CRWN59,SOI.L
GB00B0CY5V57,SQZ.L
GB00B0D5V538,False
GB00B0FVQX23,RKH.L
GB00B0FYMT95,HLCL.L
GB00B0H2K534,PFC.L
GB00B0HW5366,RECI.L
GB00B0HZVP95,GTC.L
GB00B0JQZZ80,OSEC.L
GB00B0KM9T71,STEM.L
GB00B0KWHQ09,CTH.L
GB00B0L9C092,DRV.L
GB00B0LCW083,HIK.L
GB00B0LCW208,PCTN.L
GB00B0LKLZ05,MIG.L
GB00B0LS8535,JHD.L
GB00B0LSFV82,ALT.L
GB00B0M8KM36,SRT.L
GB00B0MDF233,POS.L
GB00B0MT3Y97,MTW.L
GB00B0MTC970,HSP.L
GB00B0N8MF98,BERI.L
GB00B0N8QD54,BVIC.L
GB00B0P1RP10,GB00B0P1RP10.SG
GB00B0P6J834,AAIF.L
GB00B0P8RJ60,IGC.L
GB00B0PHS016,False
GB00B0SPFW38,NBI.L
GB00B0SWJX34,LSEG.L
GB00B0T29327,ORR.L
GB00B0WD0R35,SOLG.L
GB00B0WDBP88,ATL.WA
GB00B0WJ3L68,MOS.L
GB00B0WMWD03,QQ.L
GB00B0WY3Y47,ADT.L
GB00B0XLRJ79,BPM.L
GB00B0YD2B94,CHRT.L
GB00B0YG1K06,RTN.L
GB00B104RS51,CLIG.L
GB00B10RZP78,ULVR.L
GB00B115T142,GLR.L
GB00B11DDB67,QFI.L
GB00B11FD453,TMG.L
GB00B11SZ269,VLS.L
GB00B11V7W98,ATST.L
GB00B120GL77,JGC.L
GB00B1235860,PTY.L
GB00B1250X28,LOGP.L
GB00B125SX82,PANR.L
GB00B128C026,AB1.F
GB00B128J450,IPO.L
GB00B12MHD28,LMS.L
GB00B12RQD06,HAT.L
GB00B12WC938,CAD.L
GB00B132NW22,ASHM.L
GB00B135BJ46,SVS.L
GB00B13QQB40,DSG.L
GB00B13VDP26,ARTL.L
GB00B13XV322,BRH.L
GB00B13YVN56,VNET.L
GB00B13YXH37,False
GB00B14SKR37,CMCX.L
GB00B15CTY44,False
GB00B15FS791,MNRG.L
GB00B15FW330,GCL.L
GB00B15FWH70,CINE.L
GB00B15PV034,MCT.L
GB00B15XDH89,GGP.L
GB00B16S3505,BOTB.L
GB00B1722W11,JET2.L
GB00B17B3479,OAP3.L
GB00B17BBQ50,INVP.L
GB00B17MMZ46,LOOK.L
GB00B17MN067,TAST.L
GB00B17WCR61,SNWS.L
GB00B188SR50,INPP.L
GB00B18P5K83,TPT.L
GB00B18S7B29,AFC.L
GB00B196F554,AVAP.L
GB00B19FLM15,NTBR.L
GB00B19NLV48,EXPN.L
GB00B19RTX44,False
GB00B19RX541,INPP.JO
GB00B19Z1432,PZC.L
GB00B19Z2J52,UKCM.L
GB00B1B9C408,False
GB00B1C88S24,BGNRF
GB00B1CKQ739,DNLM.L
GB00B1CKQD97,BZT.L
GB00B1CL5249,LAM.L
GB00B1CRLC47,MNDI.L
GB00B1DPVL60,IVPU.L
GB00B1DQ6472,IVPG.L
GB00B1DQ6696,IVPB.L
GB00B1DQ6704,IVPM.L
GB00B1DRDZ07,OMIP.L
GB00B1FH8J72,SVT.L
GB00B1FL3C76,IPU.L
GB00B1FLHR07,CNKS.L
GB00B1FMDH51,MIG4.L
GB00B1FMDQ43,GATC.L
GB00B1FP6H53,MAB.L
GB00B1FQDL10,ZOO.L
GB00B1FW5029,HOC.L
GB00B1FWH066,False
GB00B1G2XP26,False
GB00B1G3LR35,AAEV.L
GB00B1G5HX72,LSL.L
GB00B1GCLT25,POLR.L
GB00B1GDWB47,False
GB00B1GK4645,VTU.L
GB00B1GVQH21,SYS1.L
GB00B1JLN564,False
GB00B1JQBT10,PDG.L
GB00B1JQDM80,MARS.L
GB00B1KJJ408,WTB.L
GB00B1L5QH97,RNK.L
GB00B1N4G299,BHI.L
GB00B1N4H594,BHIB.L
GB00B1N4H933,BHIU.L
GB00B1N7Z094,SAFE.L
GB00B1P6ZR11,BWNG.L
GB00B1QH8P22,FRAS.L
GB00B1RTFN43,UAV.L
GB00B1TR0310,INL.L
GB00B1V9NW54,HFG.L
GB00B1VCP282,ODX.L
GB00B1VKB244,GDR.L
GB00B1VNSX38,DRX.L
GB00B1VQ6H25,YOU.L
GB00B1VS7G47,ALNA.L
GB00B1VZ0M25,HL.L
GB00B1W0VW36,CASP.L
GB00B1WPB621,False
GB00B1WY2338,SMIN.L
GB00B1XFKR57,PRES.L
GB00B1XH2C03,FXPO.L
GB00B1XLC220,WSG.L
GB00B1XZS820,AAL.L
GB00B1YKG049,IPF.L
GB00B1YMN108,GB00B1YMN108.SG
GB00B1YMRV88,WCW.L
GB00B1YPC344,FSTA.L
GB00B1YW4409,III.L
GB00B1Z2MP60,ROL.L
GB00B1Z4ST84,PFG.L
GB00B1ZBKY84,MONY.L
GB00B23JN426,ORCP.L
GB00B23K0M20,CPI.L
GB00B23N5Z99,False
GB00B23TJD34,NPK.TO
GB00B23XLS45,HUW.L
GB00B2425G68,CRW.L
GB00B24CGK77,RKT.L
GB00B27YGJ97,SFR.L
GB00B282R334,CMX.L
GB00B2863827,CVSG.L
GB00B28HSF71,TRCS.L
GB00B28YML29,EDR.L
GB00B28ZPS36,REC.L
GB00B28ZPV64,SPO.L
GB00B29BN198,IGV.L
GB00B29H4253,TYMN.L
GB00B29HFH73,False
GB00B29T9605,False
GB00B29YYY86,DMTR.L
GB00B2B0DG97,REL.L
GB00B2NDK765,YNGA.L
GB00B2NDK989,YNGN.L
GB00B2NGPM57,PAG.L
GB00B2PDGW16,SMWH.L
GB00B2PP2527,BMPG.L
GB00B2PP3J36,BMPI.L
GB00B2Q6HZ92,DXSP.AQ
GB00B2Q99X01,NAR.L
GB00B2QL5C79,IOF.L
GB00B2QPKJ12,FRES.L
GB00B39GTJ17,SAG.L
GB00B39J2M42,UU.L
GB00B3BDTG73,ING.L
GB00B3CQW227,False
GB00B3CX3644,STVG.L
GB00B3DDP128,PPC.L
GB00B3DGH821,DLAR.L
GB00B3FBWW43,SDI.L
GB00B3FLWH99,BOY.L
GB00B3KS9W93,False
GB00B3KSB238,False
GB00B3KSB568,False
GB00B3KSBH82,False
GB00B3KSBK12,False
GB00B3MBS747,OCDO.L
GB00B3NCXX73,IQG.L
GB00B3NWT178,ANP.L
GB00B3P21X12,False
GB00B3PHCS86,HINT.L
GB00B3Q74M51,DPP.L
GB00B3SXM832,BRFI.L
GB00B3TQCK30,INS.L
GB00B3VF4Y66,NBB.L
GB00B3W40C23,DOTD.L
GB00B3ZP1526,GMAA.L
GB00B41H7391,REDD.L
GB00B41Q8Q68,NTQ.L
GB00B42TN250,ROCK.L
GB00B42VYZ16,ASTO.L
GB00B43GVJ82,False
GB00B44LQR57,CDL.L
GB00B44VMB16,EDGH.L
GB00B44W9L31,INSP.L
GB00B45C9X44,CHG.L
GB00B45XLP34,RLE.L
GB00B460T373,TND.L
GB00B4NJ4984,IDE.L
GB00B4NZ2R03,CPVNF
GB00B4QHFM95,TAN.L
GB00B4QHH456,AEO.L
GB00B4QVDF07,BVXP.L
GB00B4QY1P51,BLV.L
GB00B4TT7L53,WINK.L
GB00B4W8PD74,SML.L
GB00B4WFW713,LMP.L
GB00B4WQVY43,PHE.L
GB00B4X1RC86,SMS.L
GB00B4X3Q493,AET.L
GB00B4Y7R145,CURY.L
GB00B4YL8F73,PEG.L
GB00B4YZN328,COA.L
GB00B4ZG0R74,False
GB00B50P5B53,QBT.L
GB00B53P2009,JUP.L
GB00B547ZY09,MSYS.L
GB00B54X0432,CNS.L
GB00B572ZV91,PHAR.L
GB00B580MF54,HUR.L
GB00B5B7YS03,False
GB00B5LJSC86,AWDR.OL
GB00B5MJV178,CSSG.L
GB00B5N0P849,WG.L
GB00B5NR1S72,RST.L
GB00B5SGVL29,TRX.L
GB00B5TFC825,BOD.L
GB00B5TWCQ18,NMRP.AQ
GB00B5TZC716,INSE.L
GB00B5YQ6Z51,False
GB00B5ZN1N88,SGRO.L
GB00B5ZZY915,JEMI.L
GB00B608Z994,IKA.L
GB00B60BD277,SDRY.L
GB00B60BWY28,HUM.L
GB00B61CVK31,TI4.BE
GB00B61D1Y04,EMIS.L
GB00B61DTR94,J16.BE
GB00B61TVQ02,INCH.L
GB00B627R876,THRU.L
GB00B62G9D36,CAPC.L
GB00B62Z3C74,FCSS.L
GB00B635TG28,ENQ.L
GB00B63D3314,SCLP.L
GB00B63H8491,RR.L
GB00B63PS212,FIPP.L
GB00B63QSB39,GRG.L
GB00B640GZ49,FTSV.L
GB00B641BB82,AMAT.L
GB00B647W791,SAV.L
GB00B64NSP76,COST.L
GB00B669WX96,RLLCF
GB00B6774699,ABC.L
GB00B67G5X01,WKP.L
GB00B67KBV28,CAML.L
GB00B6832P16,PCGH.L
GB00B68K3716,FTV.L
GB00B6QPQ463,False
GB00B6S0HR95,False
GB00B6SYKF01,DELT.L
GB00B6TKHP66,STB.L
GB00B6VTTK07,MWY.L
GB00B6WZDF03,DKE.L
GB00B6XZKY75,BAG.L
GB00B6YTLS95,SGC.L
GB00B715WG26,GRIO.L
GB00B71N6K86,False
GB00B76BK617,SMJ.L
GB00B7KR2P84,EZJ.L
GB00B7LGG306,False
GB00B7LHJ340,PGR.L
GB00B7N0K053,PFD.L
GB00B7T77214,NWG.L
GB00B7TW1V39,RCN.L
GB00B7W0XJ61,BRSA.L
GB00B7Z0Q502,TUNG.L
GB00B8225591,CNR.L
GB00B82YXW83,VSVS.L
GB00B830HW33,KZG.L
GB00B84LVH87,ITX.L
GB00B86TNX04,CEPS.L
GB00B87ZTG26,DATA.L
GB00B8C3BL03,SGE.L
GB00B8DV9647,COG.L
GB00B8GH9P84,False
GB00B8GJBS16,MLSUM.PA
GB00B8GRBX01,CLCO.L
GB00B8HWGJ55,IPEL.L
GB00B8HX8Z88,MDC.L
GB00B8SC6K54,UKW.L
GB00B8TS4M09,GUS.L
GB00B8VZXT93,CRST.L
GB00B8W67662,LBTYA
GB00B8W67779,LBTYB
GB00B8W67B19,LBTYK
GB00B8YZTJ80,VRS.L
GB00B90XFF12,SOU.L
GB00B9275X97,ORPH.L
GB00B9276C59,GB00B9276C59.SG
GB00B94QM994,ECT.AS
GB00B95L0551,RBD.L
GB00B99PCP71,QXT.L
GB00B99R1Q79,INLZ.L
GB00B9BBJ076,False
GB00B9F8VG44,FUL.L
GB00B9GQVG73,ABDP.L
GB00B9GTXM62,SLNCF
GB00B9MRZS43,UKOG.L
GB00B9XQT119,PCFT.L
GB00BBD7QB75,DCD.L
GB00BBG9VN75,AVV.L
GB00BBHXD542,GMR.L
GB00BBM56V29,ABD.L
GB00BBPV5329,SIS.L
GB00BBQ33664,NBS.L
GB00BBQ38507,KWS.L
GB00BBT32N39,FDEV.L
GB00BC9ZLX92,TFW.L
GB00BCCW4X83,CNIC.L
GB00BCDBXK43,TIME.L
GB00BCKFY513,FOXT.L
GB00BCRX1J15,JUST.L
GB00BD02KZ12,HPAC.L
GB00BD045071,ARIX.L
GB00BD060S65,False
GB00BD07SH45,PIRI.L
GB00BD0CWJ91,FIH.L
GB00BD0NBV71,THR.L
GB00BD0ND667,False
GB00BD0NVK62,BOWL.L
GB00BD0Q3L08,False
GB00BD0SFR60,MOTR.L
GB00BD0SN947,PNPL.L
GB00BD2B4L05,PAT.L
GB00BD2NCM38,WHR.L
GB00BD2ZT390,GPH.L
GB00BD37ZH08,AUTG.L
GB00BD3B8Z11,BELL.L
GB00BD3V4641,EGL.L
GB00BD3VDH82,VVPR
GB00BD3VFW73,CTEC.L
GB00BD45SH49,IHP.L
GB00BD4FCK53,MILA.L
GB00BD4FQ360,CRV.L
GB00BD5B1L68,PU13.L
GB00BD5BTL23,LOCO.VI
GB00BD5H8572,OBD.L
GB00BD5JMP10,BBB.L
GB00BD5JNK30,AQX.L
GB00BD5JRP64,IMMO.L
GB00BD6GN030,VMUK.L
GB00BD6H5D36,AJOT.L
GB00BD6K4575,CPG.L
GB00BD6P7Y24,FRAN.L
GB00BD6RF223,WJG.L
GB00BD6SX109,AVO.L
GB00BD70S874,BIH.L
GB00BD7V5D43,KMK.L
GB00BD7XPJ64,NRR.L
GB00BD89H869,False
GB00BD8DR117,BIFF.L
GB00BD8GP619,KEFI.L
GB00BD8HBD32,CSH.L
GB00BD8P0741,GMP.L
GB00BD8QVC95,LDG.L
GB00BD8SLV43,MRL.L
GB00BD97ND60,False
GB00BD9G2S12,GTES
GB00BD9GS058,CIN.L
GB00BD9PXH49,ASLI.L
GB00BD9YDB55,TST.L
GB00BDB6Q760,GB00BDB6Q760.SG
GB00BDB79J29,XPF.L
GB00BDBBJZ03,ARC.L
GB00BDCFP425,CORO.L
GB00BDCPN049,CCEP.AS
GB00BDD85M81,AVST.L
GB00BDDN1T20,XPS.L
GB00BDFBVT43,OXB.L
GB00BDFDLT01,INX.L
GB00BDFGGK53,TGP.L
GB00BDFGHW41,USA.L
GB00BDFXHW57,ASAI.L
GB00BDGKMY29,BPCR.L
GB00BDGS8G04,SOS.L
GB00BDGT2M75,VVO.L
GB00BDHDTH21,TRT.L
GB00BDHSP575,DEST.L
GB00BDHXP963,PGHZ.L
GB00BDHXPG30,ALFA.L
GB00BDHXPJ60,I3E.L
GB00BDQPXQ60,ANA.AQ
GB00BDQYGP38,False
GB00BDQZGK16,FAB.L
GB00BDR05757,JEFI.L
GB00BDR05C01,NG.L
GB00BDR6V192,RFX.L
GB00BDR6W943,PYC.L
GB00BDSFG982,FTI
GB00BDT89C08,SUP.L
GB00BDTYGZ09,False
GB00BDVK7088,AIRE.L
GB00BDVZYZ77,RMG.L
GB00BDZV6W26,RAI.L
GB00BDZWB751,CBOX.L
GB00BF01NH51,PRSR.L
GB00BF01VL55,ALSP.AQ
GB00BF020D33,TEG.L
GB00BF03YC36,HDIV.L
GB00BF044593,CLI.L
GB00BF04DT64,False
GB00BF0F5X78,CGO.L
GB00BF0P7H59,SOHO.L
GB00BF0SCX52,DSM.L
GB00BF0VMV24,KAV.L
GB00BF0YPG76,ECHO.L
GB00BF16C058,AFM.L
GB00BF188X60,TENG.L
GB00BF1BK408,SCIR.L
GB00BF1GH114,M8H.F
GB00BF1HPD20,K3C.L
GB00BF1Q4B05,LSAA.L
GB00BF1QPG26,SPR.L
GB00BF1TM596,AFX.L
GB00BF1XGQ00,ANG.L
GB00BF2C0424,VDTK.L
GB00BF2F1X78,CHF.L
GB00BF2G3L29,ANX.L
GB00BF2K5076,PPP.L
GB00BF2MWC40,ROC.L
GB00BF2P0G38,False
GB00BF2P1260,False
GB00BF2PG875,False
GB00BF339H01,VEL.L
GB00BF33H870,SBTX.L
GB00BF345X11,SUPR.L
GB00BF3DT583,POLX.L
GB00BF3SQB83,MIND.L
GB00BF3TBT48,BLOE.L
GB00BF3ZNS54,VNTR
GB00BF448H58,GLO.L
GB00BF44KY60,ZPHR.L
GB00BF49WF64,IOG.L
GB00BF4HYT85,BGEO.L
GB00BF4HYV08,CGEO.L
GB00BF4JDH58,MRC.L
GB00BF50VS41,AIE.L
GB00BF52QY14,MIRI.L
GB00BF553726,False
GB00BF5G6K95,RENE.L
GB00BF5H9P87,GPE.L
GB00BF5HBF20,WRKS.L
GB00BF5KDY46,JWNG.L
GB00BF5SGF06,PCA.L
GB00BF6P5V92,XPD.L
GB00BF7L8P11,JMI.L
GB00BF7L9148,False
GB00BF8HJ774,BBSN.L
GB00BF8J3Z99,BAKK.L
GB00BF8Q6K64,ABDN.L
GB00BF93WP34,CYAN.L
GB00BFCMVS34,BRES.L
GB00BFD2QZ40,False
GB00BFD3VF20,JAY.L
GB00BFFK7H57,OIT.L
GB00BFFK8T45,AMGO.L
GB00BFM6WC61,KRM.L
GB00BFM6WL52,RBGP.L
GB00BFMBMT84,ST
GB00BFMDJC60,SYME.L
GB00BFN3K335,OTMP.L
GB00BFN4GY99,ZNWD.L
GB00BFPM8908,VLG.L
GB00BFPMV798,TERN.L
GB00BFRSVQ41,DDV1.L
GB00BFSSB742,AGM.L
GB00BFWJJT14,MATE.L
GB00BFWYSS80,BONH.L
GB00BFX0ZN92,NNN.L
GB00BFX16V70,False
GB00BFX2VL54,ASLR.L
GB00BFXR4C20,IXI.L
GB00BFXYH242,BGS.L
GB00BFYF6298,KGH.L
GB00BFYMWJ95,TGR.L
GB00BFYT9999,TWD.L
GB00BFYY4Y44,INTO.L
GB00BFYYL325,MGCI.L
GB00BFZ45C84,SPA.L
GB00BFZ4N465,CWK
GB00BFZ7R980,MMIT.L
GB00BFZNLB60,AJB.L
GB00BFZZM640,SFOR.L
GB00BG06MV41,GRC.L
GB00BG0P0V73,GSF.L
GB00BG0TPX62,FCH.L
GB00BG0TSD71,GETB.L
GB00BG107324,PERE.L
GB00BG11K365,RDW.L
GB00BG12XV81,AUGM.L
GB00BG12Y042,ENOG.L
GB00BG13MH08,SVCT.L
GB00BG1THS43,FNTL.L
GB00BG382L74,EBOX.L
GB00BG49KP99,BBOX.L
GB00BG49KW66,PIER.L
GB00BG5KQW09,CWR.L
GB00BG5NDX91,SRB.L
GB00BGBN7C04,SSPG.L
GB00BGCYZL73,PMG.L
GB00BGDFBC25,False
GB00BGDLPW84,False
GB00BGDT3G23,RMV.L
GB00BGGK0V60,TPX.L
GB00BGHPT808,BMK.L
GB00BGHVZM47,SEIT.L
GB00BGJW5255,COBR.L
GB00BGJWTR88,SSON.L
GB00BGKPX309,FCAP.L
GB00BGLP8L22,IMI.L
GB00BGMG7F10,False
GB00BGMGZR93,WDG.VI
GB00BGP6Q951,NOG.L
GB00BGQVB052,ACC.L
GB00BGSGT481,LVCG.L
GB00BGSH2G43,False
GB00BGT36S19,LSAI.L
GB00BGXQNP29,PHNX.L
GB00BH0WFH67,TPFG.L
GB00BH3VJ782,NETW.L
GB00BH3X7Y70,KOD.L
GB00BH452L44,DEV.L
GB00BH4HKS39,VOD.L
GB00BH4JR002,LGRS.L
GB00BHB1XR83,PTD.L
GB00BHJVQ590,EAT.L
GB00BHJYC057,IHG.L
GB00BHNBDQ51,BSFA.L
GB00BHNWH003,LIKE.L
GB00BHSRZC82,EWI.L
GB00BHXM9D70,TNT.L
GB00BJ00Z303,NAIT.L
GB00BJ05QC14,ACT.L
GB00BJ0LT190,HGT.L
GB00BJ0M3545,INHC.L
GB00BJ1F4N75,MCRO.L
GB00BJ1FDX08,False
GB00BJ3VW957,MCLS.L
GB00BJ56HG01,False
GB00BJ5JNL69,SDX.L
GB00BJ62K685,PETS.L
GB00BJ7HMR72,DFCH.L
GB00BJ7HMW26,False
GB00BJ9M4V82,False
GB00BJ9MHH56,False
GB00BJ9TYB96,ALS.L
GB00BJCWFX49,USFP.L
GB00BJDQQ870,WOSG.L
GB00BJFDXW97,GB00BJFDXW97.SG
GB00BJFFLV09,CRDA.L
GB00BJGTLF51,THRL.L
GB00BJHPLV88,N91.L
GB00BJHPS390,RCOI.L
GB00BJJPX768,GB00BJJPX768.SG
GB00BJK9H642,DBOX.L
GB00BJL1ZF49,ESYS.L
GB00BJL5BR07,DDDD.L
GB00BJL5F346,JUSC.L
GB00BJLP1Y77,HICL.L
GB00BJLPH056,AGFX.L
GB00BJM02935,ORIT.L
GB00BJMD6M39,DWF.L
GB00BJN5J635,NWOR.L
GB00BJP0B151,KDNC.L
GB00BJP1KD31,EAAS.L
GB00BJP5HK17,HOME.L
GB00BJQTGV64,DXRX.L
GB00BJRHYM66,ARBN.AQ
GB00BJT0FF39,RM.L
GB00BJT16S69,TROX
GB00BJTCG679,False
GB00BJTNFH41,AO.L
GB00BJTRSD38,WTAN.L
GB00BJV2F804,GB00BJV2F804.SG
GB00BJVD3B28,CIR.L
GB00BJVH7905,GB00BJVH7905.SG
GB00BJVLR251,ZIN.L
GB00BJVQC708,HTWS.L
GB00BJVQQP66,3U4.F
GB00BJVR6M63,False
GB00BJVWTM27,GMS.L
GB00BJYS2173,SCHO.L
GB00BK5T9G03,ZAIM.L
GB00BK63S759,BRCK.L
GB00BK6JPP03,SPEC.L
GB00BK6JQ137,OTAQ.L
GB00BK6RLF66,AERI.L
GB00BK6SHS41,SEEN.L
GB00BK71XP16,PEBB.L
GB00BK77QQ18,MIRA.L
GB00BK7YQK64,HMSO.L
GB00BK80TJ35,PTRK.ST
GB00BK964W87,CBX.L
GB00BK96BB68,KPC.L
GB00BK9RKT01,TPK.L
GB00BKBS0353,AAAP.L
GB00BKDRYJ47,AAF.L
GB00BKDTK925,TRN.L
GB00BKF1YD83,EYE.L
GB00BKF2JH04,False
GB00BKFB1C65,MNG.L
GB00BKFW2482,LBE.L
GB00BKKD0862,RGO.L
GB00BKKJK954,BRD.L
GB00BKLGLS10,NAVF.L
GB00BKLTQ412,False
GB00BKLXD974,BGSC.L
GB00BKM0ZJ18,PRE.L
GB00BKM69866,GB00BKM69866.SG
GB00BKP36R26,HYVE.L
GB00BKP51V79,JNEO.L
GB00BKPG0138,SSIT.L
GB00BKPG0S09,TEM.L
GB00BKPG7Z60,POLB.L
GB00BKPGBB09,FWD.L
GB00BKPH9N11,False
GB00BKPH9R58,LBG.L
GB00BKPJXC41,SHNJ.AQ
GB00BKQN5R41,False
GB00BKRC5K31,GEN.L
GB00BKS7YK08,TET.L
GB00BKS9NN22,JIM.L
GB00BKT0J702,SSTY.L
GB00BKT14T00,MTPH.L
GB00BKT6VH21,SWG.L
GB00BKTCLJ25,PRIM.L
GB00BKVCVD41,False
GB00BKWQ1135,HAYD.L
GB00BKX59Y86,False
GB00BKX5CP01,RDT.L
GB00BKX8NT01,MODE.L
GB00BKXGY798,TEK.L
GB00BKXP5L71,LME.L
GB00BKY40Q38,GFRD.L
GB00BKY4XG48,MMAG.L
GB00BKZGVH64,JAM.L
GB00BL0L5G04,ADT1.L
GB00BL6C2002,WIX.L
GB00BL6K5J42,EDV.TO
GB00BL6K7L04,HGEN.L
GB00BL6NGV24,DOCS.L
